Country,Year,Carbon_Intensity_of_Electricity,CO2_Intensity,Coal_Production_Volume,Energy_Intensity,Share_of_Renewables_in_Electricity_Production,Gas_Flaring_Volume,Total_Methane_Emissions,Natural_Gas_Production_Volume,Oil_Production_Volume,CO2_emissions,Population_Size,Surface_Area,GDP,Fossil_Fuel_Consumption_per_Capita,Urban_Population,Electricity_Production,Unsafe_sanitation,Phosphorus_Surplus,Adjusted_emissions_growth_rate_for_nitrous_oxides,Adjusted_emissions_growth_rate_for_carbon_dioxide__country_specific_targets,GHG_growth_rate_adjusted_by_per_capita_emissions,Regional_Marine_Trophic_Index,Ozone_exposure,Adjusted_emissions_growth_rate_for_sulfur_dioxide,Fish_Stock_Status,Species_Protection_Index,Net_carbon_fluxes_due_to_land_cover_change,NO2_exposure,Anthropogenic_PM2_5_exposure,Red_List_Index,Adjusted_emissions_growth_rate_for_black_carbon,Bottom_Trawling_in_Global_Ocean,Bottom_Trawling_in_EEZ,Adjusted_emissions_growth_rate_for_carbon_dioxide,Relative_Crop_Yield,Adjusted_emissions_growth_rate_for_nitrous_oxide,Sustainable_Nitrogen_Management_Index,Lead_exposure,GHG_growth_rate_adjusted_by_emissions_intensity,Fish_Catch_Discarded,Unsafe_drinking_water,Household_solid_fuels,Adjusted_emissions_growth_rate_for_methane,Terrestrial_Biome_Protection,Adjusted_emissions_growth_rate_for_F-gases
China,2005,0.921527938,0.875313536,-0.561067471,1.290476528,-0.906258643,1.65673013,-0.597311592,-0.890405605,-0.512702129,-0.709993293,-0.761907818,-0.718725593,-0.936850382,-0.5719959,-0.763785825,-0.829551566,0.470962446,-0.435943996,0.654604626,-0.573551263,0.114866158,0.696717282,0.91411353,0.78932597,-0.80209387,-0.598834932,0.699446539,-1.290301208,0.204841082,0.757874906,0.184056232,-0.662029609,-0.498664652,0.060221394,-0.682136553,-0.040178821,0.893936968,1.051088201,-0.838858479,-0.414476743,0.490143569,0.804828683,-0.148437844,-0.379948508,1.183259336
China,2006,1.001729064,0.883002275,-0.352819627,1.229724429,-1.05904442,1.588121924,-0.323101855,-0.69483504,-0.300249438,-0.469866636,-0.606910532,-0.677360091,-0.83433279,-0.304589674,-0.597070051,-0.644598263,0.200807823,-0.002001175,0.954559003,-0.573551263,-0.534241435,0.262372803,0.793754282,0.96462906,-0.376256855,-0.598834932,0.406206238,-1.04716658,0.966069017,0.57809186,0.596782303,-0.424208676,-0.095432598,0.662806397,-0.429824073,0.874145799,1.007528026,0.448549497,-0.838858479,-0.427329361,0.219427154,0.495346757,0.622509843,-0.379948508,1.175823442
China,2007,0.977466094,0.759921278,-0.086604002,1.188292715,-1.145278242,0.85488041,-0.189394265,-0.468466125,-0.203603052,-0.252125128,-0.455690876,-0.677360091,-0.658790986,-0.05073983,-0.431943861,-0.434158503,-0.052628731,-0.14165859,1.117287185,-0.573551263,-1.009079583,-0.137847493,0.664914162,1.063014675,0.109384775,-0.598834932,0.092077439,-0.466083124,1.061925935,0.393577681,0.938329739,-0.790076053,-0.654947665,1.143690908,-0.456411486,1.154309236,0.929228213,0.175666981,-0.838858479,-0.37436058,-0.039063424,0.261236109,1.101024549,-0.379948508,0.797780068
China,2008,0.30895633,1.007394301,0.039434172,1.153354359,-0.160976356,0.469666783,-0.124857469,-0.234196521,0.052960541,-0.171244477,-0.308134375,-0.677360091,-0.429193013,2.90E-05,-0.264746727,-0.340368081,-0.256487623,-0.156317634,1.140069119,-0.573551263,-1.227194052,-0.384006665,0.693775729,1.053053896,0.412708874,-0.122150409,-0.185761261,0.287611843,0.846626862,0.244809838,1.07792685,-0.901357881,-0.859424378,1.342592789,0.006093436,1.327815113,0.613619668,0.134660968,-0.838858479,-0.508565122,-0.248617818,0.084801844,1.316903241,-0.220839739,0.199163839
China,2009,0.415435539,0.852873461,0.150121653,0.90571073,-0.458757525,0.329232671,0.006244633,-0.128944591,-0.006153923,0.032297166,-0.140316044,-0.573946337,-0.317616944,0.14517089,-0.096619628,-0.214978318,-0.412073115,0.1011559,0.991595382,-0.573551263,-1.323088294,-0.535030659,0.353615766,0.914917566,0.838788874,-0.122150409,-0.38998045,1.009505159,0.616934939,0.06818088,1.102324648,-0.671640959,-0.512573346,1.415302855,-0.221582201,1.186239137,0.546964886,0.095950817,-0.838858479,-0.495313578,-0.409379201,-0.078602166,1.342420562,-0.220610666,-0.132825817
China,2010,0.198499773,0.713875434,0.456102683,0.560840264,-0.248215398,-0.420717962,0.289719977,0.093929091,0.835738087,0.328458742,0.06928516,-0.532580835,-0.10088645,0.34829308,0.072835361,0.034268305,-0.528094615,0.487892975,0.782645506,-0.573551263,-1.343593558,-0.627855168,0.149225581,0.693322636,0.777149694,-0.122150409,-0.538478681,1.44562616,0.456619097,-0.08742082,1.021905275,-0.744598499,-0.781269027,1.365453273,-0.065306743,0.684465621,0.466193586,0.029752261,-0.838858479,-0.380800461,-0.528513184,-0.234005974,1.31010542,-0.220610666,-0.376927694
China,2011,0.401471575,1.026570188,0.903711888,0.676121068,-0.739169327,-0.576215647,0.775935921,0.296129588,0.827115454,0.644908972,0.276482419,-0.491215333,0.221154611,0.649124355,0.240688232,0.290271032,-0.6059005,0.664583168,0.543010481,-0.573551263,-1.270846609,-0.666121245,-0.211939801,0.478647803,0.595354465,0.384326897,-0.631867405,1.54452422,1.166078034,-0.224623672,0.91376017,-0.511036884,-0.844930606,1.179146141,0.312446369,0.013970292,0.324161939,-0.122422351,-0.838858479,-0.792315247,-0.608127304,-0.402151225,1.290648244,0.148392078,-0.518936873
China,2012,-0.160275659,0.611672178,0.956206114,0.358282937,0.104454097,-0.731713332,0.771538262,0.407778694,1.113628898,0.746517365,0.473834945,-0.491215333,0.436816297,0.721052399,0.41427648,0.429205899,-0.661918317,1.183364924,0.247833375,-0.573551263,-0.99213683,-0.646783981,-0.621955493,0.250525868,0.534608254,0.414119679,-0.743249009,1.467102837,0.394784187,-0.415971709,0.758055785,-1.304053515,-1.509977807,0.854506951,0.634416994,-0.360479863,0.144743882,-0.362210913,-0.903847976,-1.04814782,-0.666256347,-0.580426233,0.93093813,0.148392078,-0.765226377
China,2013,-0.208637524,0.1662188,1.006759228,0.031583435,0.127590084,-0.860575828,0.897075354,0.624932977,1.268093864,0.919978725,0.656992742,-0.40848433,0.665154132,0.826750633,0.588605027,0.653944815,-0.713777882,1.652703559,-0.061453401,-0.573551263,-0.749996361,-0.685507134,-0.983743853,-0.121029313,0.473862043,0.592876375,-0.880841839,1.251824631,0.975551992,-0.577881587,0.508283764,-1.068993242,-1.666273435,0.589189884,0.724968449,-0.796546959,0.039112976,-0.53331899,-0.968837472,-1.070815213,-0.719272439,-0.738982893,0.558179626,0.31527372,-0.894594875
China,2014,-0.622958,-0.331455879,0.933794661,-0.344772777,0.681469131,-0.477020624,0.986336065,0.821859624,1.359584549,0.928637914,0.838547909,0.625653213,0.86420971,0.857018995,0.762653408,0.837560055,-0.756924867,1.651712318,-0.383561896,-0.946670516,-0.402080148,-0.76134492,-1.193390491,-0.55762021,0.595779731,0.592876375,-0.941831243,0.944732053,1.149946292,-0.767652581,0.001038843,1.091421547,1.42517426,0.192000707,0.807026444,-1.049251848,-0.17112236,-0.754540122,-0.381904254,3.225097093,-0.762959986,-0.876324882,0.286143811,0.31527372,-0.917471755
China,2015,-1.078458915,-0.878152102,0.849797913,-0.781930497,1.130636817,-0.514463883,0.993374137,0.916181564,1.554494902,0.871599718,1.031435964,0.853163472,0.993082434,0.843719764,0.935108479,0.847740265,-0.778867557,1.20372219,-0.694310739,-1.31978977,-0.013672952,-0.846281451,-1.180796776,-0.891289193,0.655669421,0.652461941,-0.923702658,0.626783743,0.590643819,-0.947435627,-0.522730923,1.051353459,1.05045793,-0.224044459,0.84072372,-1.092529,-0.548696051,-0.980221925,0.259316771,0.473732996,-0.78596806,-0.985627126,0.056607295,0.367941735,-0.933821145
China,2016,-1.359483998,-1.356171656,0.518868627,-1.236436247,1.355466544,-1.558582308,0.751923899,0.963946335,0.628500512,0.876913092,1.181281937,1.494328749,1.030842582,0.840310079,1.108282227,1.008969265,-0.796665987,0.820587569,-1.071732994,-0.076058925,0.379378274,-0.912613013,-1.046568433,-1.226815565,0.656100676,0.652461941,-0.972465448,0.247704855,-0.217882424,-1.084112797,-1.009005208,1.523089067,1.229847336,-0.64426578,0.893784262,-1.042000238,-0.825954142,-1.106112641,0.895272128,0.525234884,-0.804291328,-1.065180557,-0.291991506,0.367941735,-0.88612967
China,2017,-1.490797372,-1.605413022,0.654087275,-1.437428338,1.463306705,-1.714524213,0.840597585,1.200546235,0.119345015,0.963643593,1.295412139,1.556377002,1.267739677,0.923753816,1.283990372,1.247475959,-0.831856363,0.349311765,-1.465655931,0.995463034,0.710928998,-0.898273445,-1.020857809,-1.577943078,0.83833931,0.652461941,-0.923923886,-0.233721737,-0.636810598,-1.264947206,-1.358616707,1.601927234,1.438392642,-1.013698998,1.036792679,-0.958551476,-1.20402517,-1.294993292,1.4333467,0.866967364,-0.839101305,-1.134287073,-0.622412459,0.367941735,-0.983192934
China,2018,-1.6184668,-1.792164923,0.86610832,-1.560690265,1.559855066,-1.149147733,1.021788603,1.457352966,-0.016488342,1.123085311,1.37222394,1.990714769,1.616179854,1.02995587,1.448809603,1.53173135,-0.8585687,-0.226690108,-1.850544681,1.837373145,0.97022701,-0.831344766,-1.375192815,-1.850368321,1.020110246,1.963344379,-0.786822002,-0.687521253,-1.50999286,-1.429485491,-1.797485491,1.670838085,1.57132257,-1.297917775,1.294185147,-0.902023996,-1.701289528,-1.471298625,1.868143351,1.131648669,-0.865456125,-1.194001133,-0.916646007,2.371334352,-1.250174209
China,2019,-1.9206807,-1.91464315,1.031599289,-1.648613435,1.883254045,-0.594332107,1.12704776,1.779378363,0.126940468,1.203131406,1.401071293,1.990714769,1.700870786,1.126328487,1.603247512,1.702428007,-0.880509055,-0.909689408,-2.316484391,2.52620869,1.189651095,-0.711390321,-1.445606967,-2.044157207,1.202816577,1.993137162,-0.665007125,-1.008768189,-1.753295727,-1.608742856,-2.180309509,1.123022409,0.916320699,-1.530389261,1.789718862,-1.673980921,-2.924955372,-1.622831336,2.239093911,1.132482845,-0.887491672,-1.243982187,-1.205875154,2.371334352,-1.430442566
Colombia,2000,-0.114002649,1.87751966,-1.831296856,1.968025104,0.003342531,0.260004351,-1.782095173,-1.299803838,-0.313426217,-0.863170588,-1.658959949,0.596106963,-1.343043923,-0.940958634,-1.627267678,-1.352317682,1.716111431,-1.736523605,-0.089696525,0.795710313,0.872855207,0.609009273,0.767754746,0.056745558,-1.366726071,-1.199287682,-0.029480319,0.594646829,-2.537727672,1.678377965,-1.246800924,1.580911391,1.458926189,-0.79320068,-1.981125111,0.078076314,1.324874238,1.795937743,0.612474378,1.285194763,1.727385648,1.529292162,1.035171022,-1.6787708,1.094286324
Colombia,2001,0.097177292,1.68597043,-1.519177984,1.769099906,-0.2020411,1.172105649,-1.401998825,-1.227409981,-0.773768236,-0.802851186,-1.463528267,0.596106963,-1.359109038,-1.002105618,-1.44574149,-1.330308862,1.358205186,-1.613148572,-0.301612102,1.186567022,1.270195437,0.919296691,1.856740766,-0.292279566,-1.232060758,-1.199287682,-0.061309722,0.149269358,1.5205177,1.479727424,-1.418361209,0.828536026,0.936151939,-1.185702879,-2.070141525,0.069949966,1.795128006,1.566664515,1.108290306,1.505630651,1.326062717,1.374085298,0.783447247,-1.67842256,1.199786959
Colombia,2002,-0.2578595,1.035650709,-1.762896307,1.165212334,0.170780827,1.020944779,-1.252891717,-1.206143385,-0.914774325,-1.021006309,-1.27015685,0.596106963,-1.361553952,-1.219878833,-1.264582873,-1.205577774,1.511601468,-1.397434842,-0.729707674,1.440095698,1.462523778,1.133984419,1.830486886,-0.609481078,-1.666677415,-1.112648394,0.253273216,-0.451665262,-0.076087306,1.275234221,-1.711488961,-1.198170573,-1.820673601,-1.439852481,-0.223250373,0.045421346,1.792345741,1.302230273,1.384673703,-1.10768876,1.51946814,1.219047127,0.641694419,-1.094180897,1.277015469
Colombia,2003,-0.538590284,0.852758917,-1.182444752,0.694274748,0.559974782,0.14699247,-1.018580872,-1.294754294,-1.115436566,-1.087357636,-1.080720176,0.596106963,-1.393223423,-1.289027078,-1.085134195,-1.087906965,1.462898483,-1.221280203,-1.032720957,1.418968309,1.419381367,1.647535272,2.259225626,-0.972567655,-0.19191902,-1.111315481,1.250589627,-1.046191069,1.89137562,1.069280352,-1.602723148,0.997483822,2.053151319,-1.417472786,0.747369304,0.287603306,1.226419186,1.166951268,1.37565345,1.497908253,1.479672297,1.15627676,0.468845736,-1.093060059,1.267181881
Colombia,2004,-1.125754782,-0.589744208,-0.969969887,0.671245104,1.054947445,-0.521483417,-0.915283615,-1.157638023,-1.176517368,-1.087357636,-0.895380808,0.596106963,-1.177858607,-1.113332141,-0.907694595,-0.841529211,1.127766556,-0.886320006,-1.388348243,1.297485818,1.288862252,1.391299794,0.640405206,-1.537108262,-0.66125728,-1.109982569,1.391167236,-1.504254813,-0.191998863,0.896921796,-1.431495672,1.861833153,1.322727978,-1.29800796,0.922406706,0.619251954,0.609135,1.015322165,1.317830804,1.709092263,1.109392612,1.059720191,0.289611904,-1.092718184,1.25784511
Colombia,2005,-0.838150137,0.129149069,-0.651354596,-0.728783014,0.799352397,-1.100896658,-0.757469937,-1.046643749,-1.195908569,-0.933543285,-0.71566174,0.596106963,-0.904333098,-1.341751376,-0.733401146,-0.797463596,0.834136307,-0.585188997,-1.283317288,1.080930074,1.138516109,0.728541656,-0.154867095,-1.508344304,-0.966052402,-0.872724212,0.67187981,-1.686801416,-0.101601634,0.726023904,-0.879089285,-0.395143299,-1.601164727,-1.081743604,1.051996303,0.742651084,-0.213898877,0.683918501,1.178561853,-0.8223833,0.75953703,0.920162758,0.259459166,-0.803370251,1.218448105
Colombia,2006,-0.8632302,-0.288598981,-0.308822918,1.124326451,0.872837852,-1.178403123,-0.601638426,-0.933221757,-1.189146111,-0.928516744,-0.542439488,0.596106963,-0.748981278,-0.512105855,-0.562957515,-0.535214916,0.523606128,-0.282965133,-1.207704471,0.88550172,0.956544692,0.287289744,-0.165474921,-1.596484118,0.216330088,-0.682117778,0.245455699,-1.53129142,-0.449803951,0.550744016,-0.159593593,0.279706614,-0.68198723,-0.886125736,-0.460144386,0.791500691,-0.82710485,0.584245317,1.052638871,-0.222963786,0.509512398,0.779319113,0.170214382,-0.714738678,1.024693737
Colombia,2007,-0.958465632,-1.558249086,-0.105469933,-0.044925537,1.032945198,-1.139649891,-0.115306496,-0.757496731,-1.169160208,-0.778723395,-0.374959614,0.596106963,-0.32263686,-0.533932864,-0.396051283,-0.422185443,0.26003456,-0.207884445,-0.965667839,0.621409349,0.518309257,-0.311429216,-0.378543565,-1.031290033,-0.045410411,-0.46352019,-0.50699564,-1.129572792,0.700711324,0.406138108,0.106951032,0.103315378,-0.837251337,-0.623863238,0.06048463,1.116725862,-1.249287257,0.252657351,0.608271828,-0.37270808,0.307887711,0.494016797,0.44083939,-0.44417867,0.666761847
Colombia,2008,-1.394963117,-0.660541884,0.091829538,0.11619233,1.460456032,-1.279704743,0.113187118,-0.236957848,-0.8536628,-0.718404147,-0.215306862,0.596106963,0.025388827,-0.356405009,-0.234126745,-0.363247122,-0.047215788,-0.140689013,-0.781736743,0.077379065,-0.250003036,-1.133258616,-0.492253486,-0.603092573,0.010536323,-0.268915021,-1.347372195,-0.5889382,-0.663283421,0.225015557,0.297566085,0.996015391,0.057159987,-0.077415511,-0.048778746,1.236006613,-1.565553691,0.081755628,-0.328816577,0.427138862,0.012909915,0.251699104,0.912734759,-0.281821946,0.22046023
Colombia,2009,0.441741317,0.230493904,0.053755903,-0.507295428,-0.452588272,-0.979803004,0.500988974,0.259344014,-0.41255837,-0.494217084,-0.05883222,0.596106963,-0.07089054,-0.26825348,-0.073970761,-0.29397993,-0.253719408,-0.058944943,-0.63109441,-0.213122543,-0.502025744,-1.549892377,-0.842293012,-0.304285939,-0.018204732,-0.066312378,-1.987462482,-0.049772295,-0.120353889,0.064342326,0.465749361,1.747008666,0.784879725,0.211765658,0.288755952,0.934823752,-1.497974539,0.018916431,-0.65767731,1.07085194,-0.184055865,0.039101133,0.782987661,0.470499525,-0.23042153
Colombia,2010,0.883518933,0.414686721,0.138308213,-0.241031857,-0.823994914,-0.459916926,1.088064475,0.519997505,0.212539172,-0.338391656,0.098768114,0.596106963,0.44749254,0.086272782,0.08731883,-0.234908512,-0.508101118,0.206615139,-0.295154482,-0.535315236,-0.898900972,-1.668945541,-0.940468125,0.367027367,-0.417822728,0.053649713,-2.243820581,0.348734824,1.53932772,-0.072960254,0.518601191,-0.493263263,0.035479317,0.53557841,-0.23060635,0.804339677,-1.046035041,-0.159296532,-1.103727565,-1.309834441,-0.486313645,-0.195334206,0.99766473,0.480114874,-0.530800199
Colombia,2011,-1.051664658,-0.480460003,0.766019221,-0.650206946,1.095628369,0.721109507,0.692646922,0.413985364,0.914316323,0.218557194,0.253418488,0.596106963,0.912502215,-0.067023462,0.24679078,-0.05671461,-0.702540019,0.39126597,0.146840464,-0.741307285,-1.006596803,-1.433623735,-0.664206645,0.683504665,-0.385324765,0.161615595,-1.395306226,0.621843613,0.34986783,-0.252622139,0.622819435,-0.981370365,-0.53919635,0.738787401,-0.150681185,0.49031852,-0.604552201,-0.447948632,-1.126163655,-1.150137683,-0.731281286,-0.424553163,0.912498165,0.556703207,-0.767767031
Colombia,2012,-0.366132044,-0.297599391,0.989405628,-0.124450398,0.436869818,1.90213594,0.219360106,0.763082591,1.084830913,0.278876443,0.402020503,-2.81021854,1.2552606,0.4812553,0.402277491,0.06828267,-0.79814784,0.841772864,0.392375945,-0.87335347,-0.941248631,-0.731404283,0.219083182,0.900427332,0.964528874,0.174944716,0.655792976,0.906660125,-0.612970213,-0.420598699,0.657810562,-0.923457753,0.014846145,0.874108332,-0.606971328,-0.099415749,-0.177931772,-0.59139365,-0.996001481,-0.984003477,-0.840202329,-0.601858927,0.402643624,0.577389745,-0.95712992
Colombia,2013,1.046326305,0.321035602,0.780091606,-0.640866837,-1.0457188,1.333185195,0.356989237,1.368009263,1.427398957,0.998688336,0.544972091,-1.107055788,1.364665047,0.868641418,0.553853458,0.969718788,-0.856194671,1.162806744,0.846143012,-1.100472909,-1.087513782,-0.183484946,0.005092197,1.397778603,1.051108116,0.297572631,0.28454406,1.146854943,-0.76995844,-0.566665273,1.021705116,-0.553653283,0.287184503,1.100806222,-0.876991641,-0.674470593,0.184202931,-0.741321697,-1.120108879,-0.373926998,-0.897354242,-0.770030434,-0.015117433,0.626819126,-1.089099861
Colombia,2014,1.063868742,0.640027641,0.96463492,-0.475392668,-1.067281344,1.226113038,0.342002777,1.05067866,1.321683988,1.233933635,0.683060639,-1.107055788,1.356481061,1.269841782,0.702014165,0.727965579,-0.903490591,1.423346521,1.207514638,-1.237800942,-1.219960334,0.219742707,-0.225880518,1.361294304,-0.239606615,0.406871425,0.280528153,1.321409981,-0.151550021,-0.744866492,1.178019397,-0.810554678,-0.942813298,1.235921349,1.905135756,-0.952620861,0.304296109,-0.904108928,-1.236195264,-0.340254217,-0.942170326,-0.916499616,-0.564709142,0.677023355,-1.142884258
Colombia,2015,2.02140157,0.825816268,0.804140878,-2.299811728,-2.048494271,0.971668626,-0.055932175,0.793249667,1.404093358,1.337482585,0.821702775,-1.107055788,0.514585875,0.679308534,0.850800291,1.281720617,-0.923384155,1.293604087,1.482567064,-1.311746806,-1.102239188,0.600613019,-0.800367375,1.276921535,-0.214967738,0.914710944,0.514290107,1.370389745,-0.004752414,-0.930371041,1.154309792,-0.575928739,-0.464240572,1.313477914,1.206071898,-1.818698121,-0.105634606,-0.953648236,-1.054668027,-0.150357706,-0.94594071,-1.022991864,-1.31589727,0.808925995,-1.103895313
Colombia,2016,1.629505734,-0.065808146,1.064535711,-0.138802872,-1.660462949,-0.337747716,0.250496471,0.929283159,0.768216522,1.583786502,0.980569708,-1.107055788,0.411235467,1.686679649,1.014696948,1.152716218,-0.958719626,1.219938799,1.505161805,-1.322310501,-1.027654198,0.685907395,-0.694644803,1.165578428,0.386272322,1.06932875,0.453721173,1.160220675,0.525598825,-1.091044272,1.046472971,-1.141302164,-0.587835518,1.323301231,0.49811709,-2.434023372,-0.41087254,-1.026909096,-0.947114166,-0.962006196,-0.981122788,-1.112563859,-1.947700328,0.855966509,-1.018544323
Colombia,2017,-0.684820876,-1.388751143,1.080218566,-0.23541658,0.642922912,-0.566786661,0.749558274,0.843900098,0.582275065,0.810692592,1.208317883,-1.107055788,0.690882175,1.154516955,1.22974887,1.378547893,-0.988835189,0.943628511,1.341172621,-0.889199013,-0.555933737,0.140422635,-1.447283877,0.726812267,1.201597743,1.323914965,0.407496861,0.673693317,-0.731232388,-1.270706158,0.768909214,-0.109074347,0.641835001,0.890897425,-0.433961221,-1.392266639,-0.063037696,-1.158228166,-0.358665709,0.690827474,-1.010149445,-1.20319252,-2.069129297,0.989962744,-0.918093861
Colombia,2018,-0.157727127,-1.693884478,0.824803258,-0.454090841,0.170193018,-0.53213909,1.493690874,1.06617924,0.644323577,1.172608848,1.498697465,0.596106963,0.905133749,1.189915385,1.491916245,1.511167443,-0.964516729,0.567902528,1.02495725,-0.408550898,-0.143529679,-0.337162738,-0.460092414,0.348977977,2.470505767,1.655810083,0.498653525,0.103443888,-0.822483296,-1.438682717,0.455475119,-0.940876164,-0.306240973,0.409307333,0.945347656,-0.277475009,0.194779189,-1.159043107,0.166317314,-0.800043792,-0.948430905,-1.260610845,-1.516334285,1.367038396,-0.795740984
Colombia,2019,1.167821111,-0.989471599,0.773689791,-0.967301271,-0.999669532,-0.657728325,2.094212006,1.152360044,0.754680895,1.418913532,1.784418308,0.596106963,0.798003165,1.228342547,1.751511202,1.431235415,-0.889494984,0.079498594,0.760027933,-0.170867764,-0.191581995,-1.014441154,-0.312412774,0.16986549,1.105150704,2.027692565,0.664354724,-0.408680032,0.706404489,-1.583288625,0.155163519,-0.272015815,0.189061502,0.169433601,-0.543033431,0.432301259,0.330702668,-1.326701148,0.124426125,0.409664227,-0.784806927,-1.315085008,-0.668924451,1.470818569,-0.672102384
Croatia,2000,-0.141742783,1.250227115,0,1.551001339,0.082460394,0.800126888,-1.647764072,0.346052061,1.954387532,-0.466989354,2.250275963,-0.71773422,-2.049663996,-0.859435541,1.698371924,-1.616111566,-0.255269753,0.085521588,1.713089608,1.896007844,-0.789466605,0.550431111,-0.933827007,1.100213109,1.599570055,-0.692305075,1.880821329,3.028240703,0.114059647,1.468942281,0.983768862,0.453947366,0.487818352,1.665432168,-1.622349966,0.298538142,1.421359092,1.505409906,-1.189399189,0.484968515,-0.55991054,2.376468184,0.667720235,-0.785528518,1.366311131
